370.0,374.0,386.0,444.0,426.0,423.0,414.0,416.0,437.0,427.0
375.0,398.0,417.0,424.0,431.0,420.0,419.0,422.0,432.0,440.0
377.0,720.0,429.0,432.0,477.0,461.0,452.0,437.0,467.0,756.0
409.0,388.0,475.0,471.0,429.0,452.0,458.0,468.0,475.0,379.0
423.0,427.0,466.0,447.0,467.0,453.0,447.0,445.0,456.0,433.0
405.0,387.0,466.0,452.0,459.0,447.0,451.0,423.0,534.0,460.0
404.0,404.0,466.0,431.0,733.0,467.0,478.0,443.0,472.0,491.0
409.0,422.0,486.0,446.0,424.0,507.0,460.0,458.0,456.0,471.0
415.0,413.0,486.0,476.0,466.0,450.0,479.0,469.0,472.0,451.0
415.0,434.0,502.0,477.0,476.0,461.0,691.0,465.0,467.0,471.0
412.0,421.0,457.0,507.0,540.0,473.0,436.0,521.0,473.0,508.0
444.0,430.0,487.0,509.0,483.0,505.0,479.0,444.0,514.0,500.0
468.0,452.0,650.0,519.0,480.0,497.0,507.0,479.0,699.0,525.0
438.0,456.0,488.0,510.0,496.0,499.0,516.0,519.0,468.0,473.0
433.0,448.0,533.0,500.0,508.0,519.0,858.0,530.0,527.0,504.0
439.0,472.0,506.0,547.0,504.0,531.0,459.0,533.0,510.0,530.0
440.0,484.0,532.0,539.0,520.0,759.0,546.0,527.0,537.0,525.0
465.0,461.0,545.0,557.0,537.0,478.0,547.0,556.0,567.0,539.0
492.0,464.0,530.0,570.0,541.0,820.0,567.0,527.0,571.0,855.0
457.0,897.0,539.0,570.0,557.0,494.0,568.0,571.0,581.0,492.0
