380.0,411.0,443.0,444.0,411.0,452.0,456.0,443.0,401.0,656.0
397.0,700.0,468.0,500.0,437.0,477.0,438.0,455.0,453.0,411.0
388.0,382.0,723.0,430.0,454.0,441.0,454.0,452.0,443.0,447.0
391.0,391.0,419.0,443.0,464.0,468.0,633.0,478.0,466.0,457.0
387.0,441.0,470.0,447.0,458.0,464.0,416.0,490.0,456.0,442.0
390.0,407.0,453.0,454.0,511.0,476.0,456.0,461.0,451.0,464.0
400.0,432.0,489.0,459.0,457.0,455.0,463.0,463.0,493.0,475.0
403.0,414.0,477.0,480.0,465.0,449.0,695.0,509.0,478.0,491.0
416.0,427.0,481.0,501.0,479.0,460.0,458.0,473.0,482.0,495.0
416.0,421.0,477.0,698.0,486.0,480.0,500.0,495.0,498.0,490.0
417.0,432.0,470.0,448.0,481.0,494.0,494.0,464.0,455.0,471.0
460.0,418.0,525.0,504.0,487.0,486.0,485.0,497.0,494.0,761.0
446.0,427.0,511.0,512.0,548.0,505.0,519.0,516.0,493.0,478.0
442.0,448.0,647.0,512.0,526.0,522.0,494.0,528.0,498.0,487.0
721.0,465.0,531.0,723.0,510.0,507.0,515.0,547.0,509.0,528.0
453.0,437.0,522.0,487.0,754.0,529.0,513.0,551.0,720.0,493.0
467.0,448.0,506.0,522.0,470.0,545.0,548.0,515.0,483.0,585.0
482.0,446.0,522.0,536.0,526.0,539.0,565.0,536.0,540.0,564.0
475.0,497.0,553.0,579.0,556.0,544.0,550.0,549.0,574.0,731.0
493.0,547.0,600.0,837.0,556.0,536.0,540.0,823.0,552.0,504.0
