431.0,480.0,403.0,428.0,483.0,513.0,466.0,489.0,476.0,467.0
417.0,413.0,421.0,458.0,480.0,486.0,456.0,471.0,479.0,466.0
417.0,441.0,413.0,476.0,516.0,544.0,467.0,471.0,477.0,801.0
426.0,451.0,425.0,479.0,483.0,478.0,490.0,478.0,533.0,443.0
477.0,423.0,434.0,832.0,492.0,488.0,485.0,485.0,488.0,480.0
440.0,436.0,438.0,463.0,494.0,810.0,490.0,484.0,473.0,497.0
439.0,427.0,460.0,459.0,503.0,711.0,502.0,718.0,498.0,490.0
436.0,436.0,491.0,483.0,518.0,432.0,538.0,484.0,513.0,780.0
444.0,449.0,515.0,497.0,506.0,510.0,513.0,508.0,518.0,448.0
446.0,453.0,486.0,965.0,541.0,535.0,522.0,519.0,507.0,519.0
444.0,442.0,572.0,447.0,554.0,811.0,518.0,513.0,522.0,550.0
449.0,446.0,533.0,498.0,540.0,487.0,512.0,794.0,563.0,536.0
481.0,469.0,538.0,515.0,547.0,517.0,540.0,496.0,516.0,561.0
488.0,748.0,535.0,539.0,535.0,526.0,548.0,558.0,550.0,559.0
492.0,479.0,598.0,519.0,549.0,553.0,575.0,567.0,556.0,550.0
475.0,471.0,530.0,546.0,572.0,821.0,595.0,628.0,555.0,548.0
495.0,499.0,570.0,565.0,573.0,514.0,534.0,818.0,582.0,584.0
507.0,499.0,587.0,552.0,574.0,556.0,574.0,507.0,591.0,596.0
498.0,795.0,563.0,569.0,591.0,576.0,560.0,563.0,606.0,598.0
489.0,512.0,835.0,561.0,585.0,584.0,589.0,589.0,615.0,568.0
