415.0,367.0,344.0,437.0,445.0,404.0,412.0,409.0,410.0,427.0
445.0,343.0,393.0,417.0,458.0,405.0,455.0,448.0,411.0,409.0
355.0,399.0,419.0,420.0,421.0,454.0,413.0,418.0,456.0,413.0
371.0,400.0,449.0,439.0,410.0,407.0,418.0,427.0,402.0,420.0
391.0,365.0,452.0,416.0,428.0,407.0,421.0,442.0,411.0,440.0
348.0,360.0,441.0,444.0,407.0,431.0,405.0,408.0,418.0,464.0
383.0,362.0,433.0,421.0,422.0,423.0,448.0,423.0,445.0,413.0
355.0,375.0,435.0,431.0,450.0,452.0,418.0,414.0,408.0,454.0
345.0,350.0,441.0,437.0,438.0,443.0,412.0,424.0,434.0,409.0
414.0,353.0,412.0,436.0,446.0,438.0,410.0,402.0,433.0,423.0
343.0,351.0,404.0,429.0,416.0,426.0,425.0,409.0,420.0,427.0
371.0,403.0,438.0,442.0,438.0,434.0,437.0,413.0,444.0,422.0
