363.0,361.0,401.0,410.0,419.0,415.0,410.0,415.0,395.0,432.0
448.0,379.0,366.0,415.0,401.0,387.0,385.0,397.0,384.0,393.0
364.0,367.0,388.0,429.0,424.0,426.0,405.0,428.0,411.0,432.0
357.0,369.0,375.0,399.0,400.0,421.0,412.0,444.0,408.0,440.0
378.0,377.0,391.0,412.0,404.0,436.0,445.0,410.0,436.0,449.0
388.0,387.0,391.0,423.0,426.0,428.0,439.0,426.0,440.0,401.0
385.0,372.0,382.0,426.0,408.0,488.0,488.0,436.0,436.0,409.0
499.0,378.0,389.0,450.0,463.0,463.0,436.0,436.0,412.0,420.0
396.0,394.0,389.0,469.0,454.0,468.0,477.0,451.0,460.0,486.0
389.0,441.0,429.0,431.0,469.0,455.0,436.0,454.0,482.0,445.0
458.0,410.0,470.0,447.0,446.0,449.0,442.0,462.0,473.0,490.0
436.0,395.0,463.0,464.0,466.0,473.0,467.0,477.0,481.0,466.0
429.0,389.0,468.0,456.0,480.0,471.0,498.0,475.0,474.0,475.0
638.0,409.0,508.0,495.0,475.0,464.0,469.0,500.0,456.0,471.0
441.0,404.0,462.0,459.0,509.0,496.0,470.0,492.0,925.0,474.0
413.0,417.0,501.0,521.0,499.0,595.0,511.0,491.0,436.0,510.0
446.0,435.0,542.0,573.0,506.0,476.0,499.0,482.0,477.0,499.0
439.0,443.0,485.0,500.0,511.0,532.0,514.0,512.0,513.0,503.0
434.0,470.0,519.0,524.0,536.0,542.0,525.0,502.0,593.0,545.0
639.0,474.0,539.0,518.0,504.0,503.0,509.0,545.0,518.0,536.0
