23690.0,24248.0,24316.0,24346.0,24299.0,24309.0,24583.0,24260.0,24354.0,24758.0
19893.0,19757.0,19821.0,19875.0,19781.0,19755.0,19766.0,19837.0,19745.0,19658.0
19525.0,20269.0,20023.0,20060.0,19998.0,19917.0,20089.0,19912.0,19952.0,20262.0
19565.0,19448.0,19420.0,19506.0,19460.0,19451.0,19362.0,19553.0,19431.0,19348.0
19351.0,19528.0,19375.0,19351.0,19643.0,19433.0,19345.0,19546.0,19426.0,19351.0
19500.0,19391.0,19365.0,19546.0,19316.0,19684.0,19517.0,19484.0,19472.0,19728.0
19442.0,19395.0,19298.0,19416.0,19379.0,19489.0,19688.0,19409.0,20788.0,19449.0
19319.0,19312.0,19424.0,19216.0,19422.0,19449.0,19507.0,19407.0,19559.0,19427.0
19399.0,19432.0,19701.0,19382.0,19405.0,19298.0,19711.0,19395.0,19455.0,19458.0
19555.0,19399.0,19391.0,19352.0,19463.0,19301.0,19367.0,19501.0,19546.0,19516.0
19402.0,19802.0,19466.0,19394.0,19304.0,19309.0,19429.0,19364.0,19381.0,19702.0
19447.0,19466.0,19512.0,19497.0,19352.0,20050.0,19582.0,19376.0,19716.0,19484.0
19344.0,19434.0,19368.0,19348.0,19641.0,19453.0,19484.0,19380.0,19750.0,19370.0
19332.0,19699.0,19385.0,19555.0,19707.0,19457.0,19482.0,19281.0,19440.0,19894.0
19351.0,19423.0,19485.0,19474.0,19712.0,19411.0,19449.0,19565.0,19433.0,19627.0
19448.0,19346.0,19759.0,19635.0,19499.0,19404.0,19326.0,19429.0,19479.0,19502.0
19378.0,19519.0,19253.0,19466.0,19810.0,19354.0,19339.0,19324.0,19403.0,19521.0
20294.0,19381.0,19518.0,19350.0,19408.0,19420.0,19605.0,19467.0,19462.0,19744.0
19409.0,19495.0,19375.0,19672.0,19413.0,19413.0,19648.0,19590.0,19402.0,19542.0
19450.0,19311.0,19715.0,19458.0,19475.0,19393.0,19361.0,19482.0,19449.0,19450.0
