420.0,352.0,348.0,341.0,415.0,396.0,403.0,434.0,418.0,413.0
334.0,335.0,341.0,355.0,436.0,407.0,412.0,409.0,392.0,397.0
342.0,336.0,340.0,362.0,425.0,418.0,425.0,387.0,412.0,418.0
340.0,360.0,335.0,377.0,414.0,387.0,409.0,426.0,412.0,428.0
338.0,376.0,340.0,365.0,433.0,390.0,431.0,394.0,409.0,419.0
351.0,356.0,342.0,336.0,428.0,390.0,403.0,391.0,408.0,419.0
344.0,369.0,333.0,382.0,404.0,426.0,410.0,402.0,433.0,409.0
336.0,377.0,332.0,415.0,393.0,418.0,408.0,403.0,406.0,415.0
336.0,360.0,382.0,401.0,405.0,407.0,424.0,414.0,417.0,411.0
