346.0,367.0,357.0,405.0,415.0,416.0,398.0,372.0,388.0,390.0
435.0,360.0,368.0,385.0,396.0,411.0,428.0,439.0,414.0,444.0
368.0,379.0,379.0,394.0,414.0,417.0,399.0,400.0,421.0,407.0
384.0,418.0,378.0,414.0,399.0,430.0,401.0,447.0,476.0,441.0
416.0,520.0,398.0,461.0,401.0,439.0,421.0,436.0,435.0,408.0
383.0,409.0,395.0,418.0,516.0,452.0,455.0,497.0,462.0,429.0
466.0,422.0,395.0,451.0,406.0,424.0,445.0,422.0,456.0,417.0
374.0,403.0,423.0,442.0,444.0,436.0,435.0,438.0,462.0,446.0
396.0,401.0,421.0,436.0,606.0,426.0,451.0,449.0,446.0,459.0
419.0,424.0,476.0,467.0,452.0,446.0,447.0,481.0,463.0,451.0
424.0,419.0,464.0,464.0,422.0,483.0,473.0,469.0,462.0,460.0
389.0,430.0,480.0,457.0,462.0,473.0,498.0,463.0,471.0,447.0
442.0,427.0,477.0,455.0,449.0,450.0,473.0,461.0,462.0,464.0
427.0,450.0,475.0,459.0,480.0,493.0,489.0,463.0,471.0,467.0
489.0,480.0,484.0,508.0,494.0,492.0,498.0,481.0,495.0,483.0
488.0,413.0,509.0,488.0,516.0,509.0,480.0,493.0,533.0,492.0
432.0,458.0,516.0,497.0,475.0,559.0,520.0,515.0,491.0,504.0
506.0,437.0,504.0,514.0,523.0,550.0,552.0,512.0,510.0,532.0
459.0,461.0,508.0,513.0,530.0,490.0,531.0,526.0,521.0,534.0
445.0,440.0,500.0,534.0,545.0,525.0,523.0,547.0,512.0,527.0
