15599.0,15702.0,15726.0,15911.0,15786.0,16055.0,15740.0,16184.0,15750.0,15774.0
15549.0,15844.0,15965.0,15710.0,15800.0,15793.0,15753.0,15694.0,15795.0,15881.0
15855.0,15933.0,15743.0,15748.0,15745.0,15640.0,15773.0,15999.0,15808.0,15605.0
15765.0,15748.0,15701.0,15657.0,16014.0,15639.0,15642.0,15846.0,15761.0,15726.0
15483.0,15828.0,15761.0,15643.0,15610.0,15866.0,15800.0,15790.0,15671.0,15661.0
15800.0,15763.0,15856.0,15722.0,15768.0,15742.0,15797.0,16147.0,15808.0,16153.0
15805.0,15945.0,15914.0,15994.0,15801.0,15868.0,15759.0,15744.0,15783.0,15856.0
15718.0,15945.0,15765.0,15668.0,15940.0,15639.0,15916.0,15784.0,15875.0,15835.0
16015.0,15918.0,15723.0,15707.0,15754.0,15670.0,15854.0,15777.0,15742.0,15900.0
15826.0,15784.0,15864.0,15832.0,15878.0,15947.0,15764.0,15870.0,15894.0,15696.0
15777.0,15815.0,16101.0,15736.0,15868.0,15784.0,15698.0,15755.0,15836.0,15858.0
15837.0,16032.0,15857.0,15945.0,15836.0,16040.0,15778.0,17086.0,15696.0,15978.0
15803.0,15933.0,15802.0,16023.0,15797.0,15797.0,15845.0,15718.0,15804.0,15770.0
15896.0,15761.0,16125.0,15702.0,15780.0,15795.0,15751.0,15857.0,15731.0,16494.0
15817.0,15837.0,16164.0,15753.0,15880.0,15915.0,15916.0,15864.0,15809.0,16191.0
15848.0,15790.0,15757.0,16064.0,15830.0,15867.0,15833.0,16106.0,15870.0,15803.0
15804.0,15905.0,15875.0,16057.0,16099.0,15770.0,15810.0,15872.0,15994.0,15811.0
16012.0,15907.0,15756.0,15989.0,16071.0,15924.0,15849.0,15795.0,16087.0,15895.0
15884.0,15799.0,15833.0,15973.0,15983.0,16004.0,15844.0,15855.0,15823.0,15972.0
16106.0,15981.0,15853.0,16082.0,15978.0,15812.0,15853.0,15908.0,15947.0,15849.0
